Unnamed: 0,year,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute
232671,2013,6,12,949.0,-10.0,1107.0,-7.0,EV,N825AS,5711,JFK,IAD,50.0,228,9.0,49.0
232774,2013,6,12,1155.0,-5.0,1306.0,-7.0,B6,N339JB,1303,JFK,IAD,49.0,228,11.0,55.0
232881,2013,6,12,1408.0,-8.0,1517.0,-18.0,EV,N829AS,5712,JFK,IAD,47.0,228,14.0,8.0
232909,2013,6,12,1446.0,-4.0,1618.0,-16.0,9E,N8495B,4275,JFK,IAD,52.0,228,14.0,46.0
233109,2013,6,12,1729.0,-1.0,1909.0,11.0,B6,N184JB,1307,JFK,IAD,53.0,228,17.0,29.0
233223,2013,6,12,1925.0,-5.0,2048.0,-1.0,EV,N832AS,5714,JFK,IAD,49.0,228,19.0,25.0
233272,2013,6,12,2022.0,-8.0,2129.0,-42.0,9E,N8495B,4127,JFK,IAD,47.0,228,20.0,22.0
233404,2013,6,13,552.0,-8.0,658.0,-14.0,EV,N829AS,5716,JFK,IAD,45.0,228,5.0,52.0
233745,2013,6,13,1158.0,-2.0,1321.0,8.0,B6,N323JB,1303,JFK,IAD,50.0,228,11.0,58.0
233945,2013,6,13,1627.0,388.0,1815.0,421.0,EV,N820AS,5711,JFK,IAD,56.0,228,16.0,27.0
233978,2013,6,13,1709.0,139.0,1919.0,165.0,9E,N8495B,4275,JFK,IAD,51.0,228,17.0,9.0
234010,2013,6,13,1732.0,2.0,2012.0,74.0,B6,N353JB,1307,JFK,IAD,49.0,228,17.0,32.0
234200,2013,6,13,2134.0,64.0,2325.0,74.0,9E,N8698A,4127,JFK,IAD,49.0,228,21.0,34.0
234353,2013,6,13,,,,,EV,N833AS,5712,JFK,IAD,,228,,
234355,2013,6,13,,,,,EV,N828AS,5714,JFK,IAD,,228,,
234373,2013,6,14,554.0,-6.0,703.0,-9.0,EV,N825AS,5716,JFK,IAD,45.0,228,5.0,54.0
234639,2013,6,14,959.0,0.0,1116.0,2.0,EV,N877AS,5711,JFK,IAD,46.0,228,9.0,59.0
234731,2013,6,14,1157.0,-3.0,1301.0,-12.0,B6,N228JB,1303,JFK,IAD,46.0,228,11.0,57.0
234837,2013,6,14,1410.0,-6.0,1519.0,-16.0,EV,N827AS,5712,JFK,IAD,49.0,228,14.0,10.0
234899,2013,6,14,1506.0,16.0,1640.0,6.0,9E,N8659B,4275,JFK,IAD,44.0,228,15.0,6.0
235053,2013,6,14,1728.0,-2.0,2024.0,86.0,B6,N334JB,1307,JFK,IAD,47.0,228,17.0,28.0
235209,2013,6,14,2023.0,-7.0,2146.0,-25.0,9E,N8506C,4127,JFK,IAD,43.0,228,20.0,23.0
235220,2013,6,14,2033.0,63.0,2200.0,71.0,EV,N826AS,5714,JFK,IAD,44.0,228,20.0,33.0
235362,2013,6,15,554.0,-6.0,700.0,-12.0,EV,N825AS,5716,JFK,IAD,47.0,228,5.0,54.0
235581,2013,6,15,950.0,-9.0,1057.0,-17.0,EV,N835AS,5711,JFK,IAD,46.0,228,9.0,50.0
235672,2013,6,15,1155.0,-5.0,1303.0,-10.0,B6,N334JB,1303,JFK,IAD,48.0,228,11.0,55.0
235762,2013,6,15,1400.0,-5.0,1509.0,-15.0,EV,N877AS,5712,JFK,IAD,47.0,228,14.0,0.0
236067,2013,6,15,1945.0,6.0,2056.0,-2.0,EV,N834AS,5714,JFK,IAD,48.0,228,19.0,45.0
236100,2013,6,15,2031.0,1.0,2201.0,-9.0,9E,N8390A,4127,JFK,IAD,44.0,228,20.0,31.0
236167,2013,6,16,559.0,-1.0,700.0,-12.0,EV,N827AS,5716,JFK,IAD,44.0,228,5.0,59.0
236387,2013,6,16,952.0,-7.0,1051.0,-23.0,EV,N833AS,5711,JFK,IAD,42.0,228,9.0,52.0
236481,2013,6,16,1159.0,-1.0,1311.0,-2.0,B6,N178JB,1303,JFK,IAD,45.0,228,11.0,59.0
236578,2013,6,16,1406.0,1.0,1531.0,7.0,EV,N833AS,5712,JFK,IAD,51.0,228,14.0,6.0
236603,2013,6,16,1444.0,-6.0,1603.0,-31.0,9E,N835AY,4275,JFK,IAD,47.0,228,14.0,44.0
236795,2013,6,16,1724.0,-6.0,1824.0,-34.0,B6,N323JB,1307,JFK,IAD,43.0,228,17.0,24.0
236943,2013,6,16,1942.0,-3.0,2051.0,-13.0,EV,N830AS,5714,JFK,IAD,45.0,228,19.0,42.0
237002,2013,6,16,2044.0,14.0,2150.0,-21.0,9E,N8492C,4127,JFK,IAD,43.0,228,20.0,44.0
237097,2013,6,17,600.0,0.0,706.0,-6.0,EV,N832AS,5716,JFK,IAD,44.0,228,6.0,0.0
237361,2013,6,17,958.0,-1.0,1108.0,-6.0,EV,N820AS,5711,JFK,IAD,44.0,228,9.0,58.0
237457,2013,6,17,1159.0,-1.0,1322.0,9.0,B6,N329JB,1303,JFK,IAD,51.0,228,11.0,59.0
237569,2013,6,17,1423.0,7.0,1541.0,6.0,EV,N834AS,5712,JFK,IAD,53.0,228,14.0,23.0
237592,2013,6,17,1446.0,-4.0,1708.0,34.0,9E,N8659B,4275,JFK,IAD,67.0,228,14.0,46.0
237743,2013,6,17,1724.0,-6.0,1954.0,56.0,B6,N298JB,1307,JFK,IAD,60.0,228,17.0,24.0
237944,2013,6,17,2044.0,14.0,2202.0,-9.0,9E,N8696C,4127,JFK,IAD,43.0,228,20.0,44.0
237946,2013,6,17,2045.0,75.0,2159.0,70.0,EV,N829AS,5714,JFK,IAD,42.0,228,20.0,45.0
238081,2013,6,18,553.0,-7.0,713.0,1.0,EV,N825AS,5716,JFK,IAD,42.0,228,5.0,53.0
238355,2013,6,18,957.0,-2.0,1126.0,12.0,EV,N833AS,5711,JFK,IAD,61.0,228,9.0,57.0
238497,2013,6,18,1302.0,62.0,1447.0,94.0,B6,N351JB,1303,JFK,IAD,73.0,228,13.0,2.0
238544,2013,6,18,1419.0,3.0,1541.0,6.0,EV,N877AS,5712,JFK,IAD,50.0,228,14.0,19.0
238890,2013,6,18,2115.0,225.0,2223.0,205.0,B6,N351JB,1307,JFK,IAD,47.0,228,21.0,15.0
238998,2013,6,18,,,,,9E,,4127,JFK,IAD,,228,,
239000,2013,6,18,,,,,9E,,4275,JFK,IAD,,228,,
239035,2013,6,18,,,,,EV,N825AS,5714,JFK,IAD,,228,,
239049,2013,6,19,552.0,-8.0,732.0,20.0,EV,N825AS,5716,JFK,IAD,50.0,228,5.0,52.0
239327,2013,6,19,957.0,-2.0,1117.0,3.0,EV,N833AS,5711,JFK,IAD,55.0,228,9.0,57.0
239410,2013,6,19,1151.0,-9.0,1301.0,-12.0,B6,N339JB,1303,JFK,IAD,50.0,228,11.0,51.0
239754,2013,6,19,1727.0,-3.0,1841.0,-17.0,B6,N318JB,1307,JFK,IAD,47.0,228,17.0,27.0
239828,2013,6,19,1829.0,253.0,1943.0,248.0,EV,N836AS,5712,JFK,IAD,44.0,228,18.0,29.0
239870,2013,6,19,1920.0,-10.0,2054.0,5.0,EV,N828AS,5714,JFK,IAD,46.0,228,19.0,20.0
239941,2013,6,19,2028.0,-2.0,2141.0,-30.0,9E,N8751D,4127,JFK,IAD,44.0,228,20.0,28.0
240022,2013,6,19,,,,,9E,,4275,JFK,IAD,,228,,
240044,2013,6,20,555.0,-5.0,705.0,-7.0,EV,N826AS,5716,JFK,IAD,47.0,228,5.0,55.0
240304,2013,6,20,948.0,-11.0,1101.0,-13.0,EV,N829AS,5711,JFK,IAD,46.0,228,9.0,48.0
240393,2013,6,20,1136.0,-3.0,1242.0,-12.0,B6,N351JB,1307,JFK,IAD,45.0,228,11.0,36.0
240534,2013,6,20,1432.0,16.0,1539.0,4.0,EV,N836AS,5712,JFK,IAD,44.0,228,14.0,32.0
240550,2013,6,20,1448.0,-2.0,1605.0,-29.0,9E,N8943A,4275,JFK,IAD,45.0,228,14.0,48.0
240779,2013,6,20,1748.0,-7.0,1853.0,-28.0,B6,N178JB,1407,JFK,IAD,42.0,228,17.0,48.0
240871,2013,6,20,1921.0,-9.0,2032.0,-17.0,EV,N825AS,5714,JFK,IAD,41.0,228,19.0,21.0
240932,2013,6,20,2022.0,-8.0,2156.0,-15.0,9E,N8828D,4127,JFK,IAD,44.0,228,20.0,22.0
241043,2013,6,21,556.0,-4.0,704.0,-8.0,EV,N830AS,5716,JFK,IAD,41.0,228,5.0,56.0
241307,2013,6,21,953.0,-6.0,1049.0,-25.0,EV,N829AS,5711,JFK,IAD,42.0,228,9.0,53.0
241394,2013,6,21,1138.0,-1.0,1239.0,-15.0,B6,N178JB,1307,JFK,IAD,42.0,228,11.0,38.0
241514,2013,6,21,1406.0,-10.0,1508.0,-27.0,EV,N836AS,5712,JFK,IAD,42.0,228,14.0,6.0
241577,2013,6,21,1504.0,14.0,1640.0,6.0,9E,N8977A,4275,JFK,IAD,43.0,228,15.0,4.0
241767,2013,6,21,1753.0,-2.0,1853.0,-28.0,B6,N274JB,1407,JFK,IAD,43.0,228,17.0,53.0
241850,2013,6,21,1919.0,-11.0,2047.0,-2.0,EV,N828AS,5714,JFK,IAD,45.0,228,19.0,19.0
241923,2013,6,21,2026.0,-4.0,2135.0,-36.0,9E,N8587E,4127,JFK,IAD,44.0,228,20.0,26.0
242031,2013,6,22,555.0,-5.0,722.0,10.0,EV,N829AS,5716,JFK,IAD,41.0,228,5.0,55.0
242261,2013,6,22,954.0,-5.0,1114.0,0.0,EV,N833AS,5711,JFK,IAD,45.0,228,9.0,54.0
242432,2013,6,22,1356.0,-9.0,1507.0,-17.0,EV,N832AS,5712,JFK,IAD,43.0,228,13.0,56.0
242433,2013,6,22,1357.0,138.0,1458.0,124.0,B6,N238JB,1307,JFK,IAD,45.0,228,13.0,57.0
242733,2013,6,22,1931.0,-8.0,2043.0,-15.0,EV,N835AS,5714,JFK,IAD,43.0,228,19.0,31.0
242768,2013,6,22,2024.0,-6.0,2124.0,-46.0,9E,N8943A,4127,JFK,IAD,43.0,228,20.0,24.0
242837,2013,6,23,552.0,-8.0,653.0,-19.0,EV,N834AS,5716,JFK,IAD,41.0,228,5.0,52.0
243132,2013,6,23,1138.0,-1.0,1240.0,-14.0,B6,N324JB,1307,JFK,IAD,42.0,228,11.0,38.0
243183,2013,6,23,1245.0,166.0,1401.0,167.0,EV,N828AS,5711,JFK,IAD,44.0,228,12.0,45.0
243258,2013,6,23,1409.0,4.0,1517.0,-7.0,EV,N827AS,5712,JFK,IAD,43.0,228,14.0,9.0
243281,2013,6,23,1442.0,-8.0,1556.0,-38.0,9E,N8577D,4275,JFK,IAD,43.0,228,14.0,42.0
243493,2013,6,23,1751.0,-4.0,1915.0,-6.0,B6,N373JB,1407,JFK,IAD,44.0,228,17.0,51.0
243603,2013,6,23,1942.0,-3.0,2142.0,38.0,EV,N820AS,5714,JFK,IAD,50.0,228,19.0,42.0
243643,2013,6,23,2022.0,-8.0,2254.0,43.0,9E,N8828D,4127,JFK,IAD,43.0,228,20.0,22.0
243811,2013,6,24,616.0,16.0,722.0,10.0,EV,N826AS,5716,JFK,IAD,43.0,228,6.0,16.0
244070,2013,6,24,1014.0,15.0,1126.0,12.0,EV,N827AS,5711,JFK,IAD,45.0,228,10.0,14.0
244129,2013,6,24,1127.0,-12.0,1240.0,-14.0,B6,N228JB,1307,JFK,IAD,49.0,228,11.0,27.0
244392,2013,6,24,1738.0,168.0,2002.0,208.0,9E,N8696C,4275,JFK,IAD,70.0,228,17.0,38.0
244400,2013,6,24,1743.0,207.0,1949.0,254.0,EV,N825AS,5712,JFK,IAD,47.0,228,17.0,43.0
244672,2013,6,24,,,,,9E,,4127,JFK,IAD,,228,,
244694,2013,6,24,,,,,B6,N351JB,1407,JFK,IAD,,228,,
244735,2013,6,24,,,,,EV,N832AS,5714,JFK,IAD,,228,,
245022,2013,6,25,956.0,-3.0,1058.0,-16.0,EV,N835AS,5711,JFK,IAD,42.0,228,9.0,56.0
245125,2013,6,25,1200.0,21.0,1309.0,15.0,B6,N229JB,1307,JFK,IAD,48.0,228,12.0,0.0
245246,2013,6,25,1435.0,19.0,1547.0,12.0,EV,N834AS,5712,JFK,IAD,47.0,228,14.0,35.0
245261,2013,6,25,1453.0,3.0,1622.0,-12.0,9E,N8964E,4275,JFK,IAD,46.0,228,14.0,53.0
245484,2013,6,25,1851.0,56.0,2015.0,54.0,B6,N228JB,1407,JFK,IAD,42.0,228,18.0,51.0
245533,2013,6,25,1946.0,16.0,2045.0,-4.0,EV,N835AS,5714,JFK,IAD,42.0,228,19.0,46.0
245712,2013,6,25,,,,,9E,,4127,JFK,IAD,,228,,
245732,2013,6,25,,,,,EV,N825AS,5716,JFK,IAD,,228,,
245758,2013,6,26,556.0,-4.0,701.0,-11.0,EV,N829AS,5716,JFK,IAD,50.0,228,5.0,56.0
246015,2013,6,26,956.0,-3.0,1103.0,-11.0,EV,N820AS,5711,JFK,IAD,49.0,228,9.0,56.0
246087,2013,6,26,1133.0,-6.0,1232.0,-22.0,B6,N281JB,1307,JFK,IAD,42.0,228,11.0,33.0
246242,2013,6,26,1446.0,-4.0,1645.0,11.0,9E,N8673D,4275,JFK,IAD,45.0,228,14.0,46.0
246247,2013,6,26,1448.0,32.0,1600.0,25.0,EV,N826AS,5712,JFK,IAD,46.0,228,14.0,48.0
246451,2013,6,26,1755.0,0.0,1907.0,-14.0,B6,N294JB,1407,JFK,IAD,43.0,228,17.0,55.0
246589,2013,6,26,2028.0,-2.0,2243.0,32.0,9E,N8908D,4127,JFK,IAD,58.0,228,20.0,28.0
246728,2013,6,26,,,,,EV,N820AS,5714,JFK,IAD,,228,,
246766,2013,6,27,556.0,-4.0,701.0,-11.0,EV,N826AS,5716,JFK,IAD,44.0,228,5.0,56.0
247088,2013,6,27,1056.0,57.0,1215.0,61.0,EV,N833AS,5711,JFK,IAD,44.0,228,10.0,56.0
247114,2013,6,27,1135.0,-4.0,1235.0,-19.0,B6,N273JB,1307,JFK,IAD,46.0,228,11.0,35.0
247273,2013,6,27,1458.0,8.0,1619.0,-15.0,9E,N821AY,4275,JFK,IAD,49.0,228,14.0,58.0
247438,2013,6,27,1755.0,0.0,2013.0,52.0,B6,N355JB,1407,JFK,IAD,54.0,228,17.0,55.0
247501,2013,6,27,1927.0,-3.0,2117.0,28.0,EV,N834AS,5714,JFK,IAD,49.0,228,19.0,27.0
247666,2013,6,27,,,,,9E,,4127,JFK,IAD,,228,,
247717,2013,6,27,,,,,EV,N834AS,5712,JFK,IAD,,228,,
248012,2013,6,28,954.0,-5.0,1104.0,-10.0,EV,N820AS,5711,JFK,IAD,43.0,228,9.0,54.0
248100,2013,6,28,1148.0,9.0,1255.0,1.0,B6,N190JB,1307,JFK,IAD,47.0,228,11.0,48.0
248212,2013,6,28,1410.0,-6.0,1601.0,26.0,EV,N835AS,5712,JFK,IAD,85.0,228,14.0,10.0
248232,2013,6,28,1446.0,-4.0,,,9E,N8932C,4275,JFK,IAD,,228,14.0,46.0
248505,2013,6,28,2037.0,162.0,2151.0,150.0,B6,N328JB,1407,JFK,IAD,44.0,228,20.0,37.0
248636,2013,6,28,,,,,9E,,4127,JFK,IAD,,228,,
248707,2013,6,28,,,,,EV,N877AS,5716,JFK,IAD,,228,,
248710,2013,6,28,,,,,EV,N825AS,5714,JFK,IAD,,228,,
248744,2013,6,29,600.0,0.0,704.0,-8.0,EV,N832AS,5716,JFK,IAD,43.0,228,6.0,0.0
248949,2013,6,29,952.0,-7.0,1055.0,-19.0,EV,N877AS,5711,JFK,IAD,42.0,228,9.0,52.0
249018,2013,6,29,1139.0,0.0,1241.0,-13.0,B6,N337JB,1307,JFK,IAD,46.0,228,11.0,39.0
249120,2013,6,29,1358.0,-7.0,1509.0,-15.0,EV,N828AS,5712,JFK,IAD,44.0,228,13.0,58.0
249418,2013,6,29,1939.0,0.0,2123.0,25.0,EV,N825AS,5714,JFK,IAD,45.0,228,19.0,39.0
249476,2013,6,29,2115.0,45.0,2226.0,16.0,9E,N8771A,4127,JFK,IAD,44.0,228,21.0,15.0
249550,2013,6,30,556.0,-4.0,714.0,2.0,EV,N820AS,5716,JFK,IAD,53.0,228,5.0,56.0
249779,2013,6,30,1002.0,3.0,1134.0,20.0,EV,N877AS,5711,JFK,IAD,53.0,228,10.0,2.0
249839,2013,6,30,1139.0,0.0,1241.0,-13.0,B6,N358JB,1307,JFK,IAD,46.0,228,11.0,39.0
249982,2013,6,30,1452.0,2.0,1738.0,64.0,9E,N835AY,4275,JFK,IAD,63.0,228,14.0,52.0
250178,2013,6,30,1932.0,97.0,2136.0,135.0,B6,N307JB,1407,JFK,IAD,77.0,228,19.0,32.0
250402,2013,6,30,,,,,9E,,4127,JFK,IAD,,228,,
250444,2013,6,30,,,,,EV,N877AS,5712,JFK,IAD,,228,,
250446,2013,6,30,,,,,EV,N836AS,5714,JFK,IAD,,228,,
250807,2013,7,1,1228.0,29.0,,,9E,N835AY,4097,JFK,BWI,,184,12.0,28.0
251009,2013,7,1,1625.0,110.0,1809.0,129.0,9E,N8554A,3719,JFK,BWI,41.0,184,16.0,25.0
251388,2013,7,1,,,,,MQ,N607MQ,3044,JFK,BWI,,184,,
251786,2013,7,2,1158.0,-1.0,1305.0,-9.0,9E,N826AY,4097,JFK,BWI,39.0,184,11.0,58.0
251905,2013,7,2,1436.0,1.0,1558.0,-2.0,9E,N821AY,3969,JFK,BWI,41.0,184,14.0,36.0
252152,2013,7,2,1824.0,-6.0,2014.0,34.0,MQ,N646MQ,3044,JFK,BWI,49.0,184,18.0,24.0
252262,2013,7,2,2034.0,4.0,2246.0,44.0,9E,N8928A,4079,JFK,BWI,53.0,184,20.0,34.0
252612,2013,7,3,910.0,-5.0,1018.0,-15.0,9E,N8721B,4033,JFK,BWI,40.0,184,9.0,10.0
252740,2013,7,3,1153.0,-6.0,1313.0,-1.0,9E,N8928A,4097,JFK,BWI,42.0,184,11.0,53.0
252861,2013,7,3,1438.0,3.0,1547.0,-13.0,9E,N8525B,3969,JFK,BWI,38.0,184,14.0,38.0
253113,2013,7,3,1826.0,-4.0,1943.0,3.0,MQ,N630MQ,3044,JFK,BWI,41.0,184,18.0,26.0
253256,2013,7,3,2118.0,48.0,2229.0,27.0,9E,N8896A,4079,JFK,BWI,38.0,184,21.0,18.0
253981,2013,7,4,1845.0,15.0,1951.0,11.0,MQ,N682MQ,3044,JFK,BWI,40.0,184,18.0,45.0
254032,2013,7,4,2026.0,-4.0,2129.0,-33.0,9E,N8847A,4079,JFK,BWI,37.0,184,20.0,26.0
254496,2013,7,5,1430.0,-5.0,1544.0,-16.0,9E,N8783E,3969,JFK,BWI,36.0,184,14.0,30.0
254562,2013,7,5,1530.0,211.0,1643.0,209.0,9E,N922XJ,3291,JFK,BWI,35.0,184,15.0,30.0
254746,2013,7,5,1826.0,-4.0,1926.0,-14.0,MQ,N616MQ,3044,JFK,BWI,40.0,184,18.0,26.0
254834,2013,7,5,2023.0,-7.0,2125.0,-37.0,9E,N8646A,4079,JFK,BWI,35.0,184,20.0,23.0
255631,2013,7,6,2006.0,96.0,2102.0,82.0,MQ,N906MQ,3044,JFK,BWI,35.0,184,20.0,6.0
255636,2013,7,6,2023.0,-7.0,2128.0,-32.0,9E,N8908D,4079,JFK,BWI,36.0,184,20.0,23.0
256057,2013,7,7,1155.0,-4.0,1518.0,,9E,N801AY,4097,JFK,BWI,,184,11.0,55.0
256171,2013,7,7,1430.0,-5.0,1611.0,11.0,9E,N8604C,3969,JFK,BWI,37.0,184,14.0,30.0
256425,2013,7,7,1859.0,29.0,2109.0,89.0,MQ,N906MQ,3044,JFK,BWI,55.0,184,18.0,59.0
256622,2013,7,7,,,,,9E,,4079,JFK,BWI,,184,,
257034,2013,7,8,1211.0,12.0,1334.0,20.0,9E,N8886A,4097,JFK,BWI,48.0,184,12.0,11.0
257198,2013,7,8,1533.0,58.0,1708.0,68.0,9E,N8718E,3969,JFK,BWI,44.0,184,15.0,33.0
257357,2013,7,8,1822.0,-8.0,1944.0,4.0,MQ,N677MQ,3044,JFK,BWI,36.0,184,18.0,22.0
257513,2013,7,8,2141.0,71.0,2243.0,41.0,9E,N8888D,4079,JFK,BWI,35.0,184,21.0,41.0
258018,2013,7,9,1151.0,-8.0,1310.0,-4.0,9E,N8888D,4097,JFK,BWI,39.0,184,11.0,51.0
258153,2013,7,9,1433.0,-2.0,1557.0,-3.0,9E,N8631E,3969,JFK,BWI,37.0,184,14.0,33.0
258492,2013,7,9,2025.0,115.0,2145.0,125.0,MQ,N695MQ,3044,JFK,BWI,38.0,184,20.0,25.0
258553,2013,7,9,2209.0,99.0,2337.0,95.0,9E,N8936A,4079,JFK,BWI,35.0,184,22.0,9.0
259078,2013,7,10,1236.0,37.0,1402.0,48.0,9E,N8936A,4097,JFK,BWI,40.0,184,12.0,36.0
259162,2013,7,10,1434.0,-1.0,1542.0,-18.0,9E,N829AY,3969,JFK,BWI,35.0,184,14.0,34.0
259595,2013,7,10,,,,,9E,,4079,JFK,BWI,,184,,
259622,2013,7,10,,,,,MQ,N657MQ,3044,JFK,BWI,,184,,
260031,2013,7,11,1231.0,32.0,1344.0,30.0,9E,N8718E,4097,JFK,BWI,39.0,184,12.0,31.0
260176,2013,7,11,1511.0,36.0,1702.0,62.0,9E,N8836A,3969,JFK,BWI,41.0,184,15.0,11.0
260371,2013,7,11,1821.0,-9.0,1921.0,-19.0,MQ,N928MQ,3044,JFK,BWI,40.0,184,18.0,21.0
260505,2013,7,11,2039.0,9.0,2138.0,-24.0,9E,N8598B,4079,JFK,BWI,34.0,184,20.0,39.0
261206,2013,7,12,1503.0,184.0,1640.0,206.0,9E,N8598B,4097,JFK,BWI,38.0,184,15.0,3.0
261227,2013,7,12,1523.0,48.0,1724.0,84.0,9E,N8969A,3969,JFK,BWI,38.0,184,15.0,23.0
261418,2013,7,12,1827.0,-3.0,1956.0,16.0,MQ,N941MQ,3044,JFK,BWI,37.0,184,18.0,27.0
261629,2013,7,12,2309.0,159.0,24.0,142.0,9E,N8976E,4079,JFK,BWI,34.0,184,23.0,9.0
262300,2013,7,13,1825.0,-5.0,2042.0,62.0,MQ,N604MQ,3044,JFK,BWI,50.0,184,18.0,25.0
262400,2013,7,13,2036.0,6.0,2241.0,41.0,9E,N8930E,4079,JFK,BWI,42.0,184,20.0,36.0
262815,2013,7,14,1215.0,16.0,1318.0,4.0,9E,N8492C,4097,JFK,BWI,39.0,184,12.0,15.0
262917,2013,7,14,1436.0,1.0,1545.0,-15.0,9E,N8971A,3969,JFK,BWI,34.0,184,14.0,36.0
263177,2013,7,14,1824.0,-6.0,1919.0,-21.0,MQ,N923MQ,3044,JFK,BWI,36.0,184,18.0,24.0
263301,2013,7,14,2028.0,-2.0,2130.0,-32.0,9E,N8855A,4079,JFK,BWI,39.0,184,20.0,28.0
263788,2013,7,15,1150.0,-9.0,1306.0,-8.0,9E,N8698A,4097,JFK,BWI,37.0,184,11.0,50.0
263917,2013,7,15,1434.0,-1.0,1535.0,-25.0,9E,N830AY,3969,JFK,BWI,38.0,184,14.0,34.0
264184,2013,7,15,1822.0,-8.0,1924.0,-16.0,MQ,N670MQ,3044,JFK,BWI,36.0,184,18.0,22.0
264337,2013,7,15,2107.0,37.0,2213.0,11.0,9E,N8588D,4079,JFK,BWI,37.0,184,21.0,7.0
264785,2013,7,16,1149.0,-10.0,1306.0,-8.0,9E,N8698A,4097,JFK,BWI,36.0,184,11.0,49.0
264916,2013,7,16,1432.0,-3.0,1605.0,5.0,9E,N832AY,3969,JFK,BWI,35.0,184,14.0,32.0
265183,2013,7,16,1827.0,-3.0,1941.0,1.0,MQ,N695MQ,3044,JFK,BWI,37.0,184,18.0,27.0
265306,2013,7,16,2027.0,-3.0,2147.0,-15.0,9E,N8492C,4079,JFK,BWI,33.0,184,20.0,27.0
265402,2013,7,17,143.0,313.0,242.0,280.0,9E,N8800G,4079,JFK,BWI,34.0,184,1.0,43.0
265777,2013,7,17,1153.0,-6.0,1256.0,-18.0,9E,N8974C,4097,JFK,BWI,34.0,184,11.0,53.0
266021,2013,7,17,1610.0,95.0,1800.0,120.0,9E,N8968E,3969,JFK,BWI,43.0,184,16.0,10.0
266181,2013,7,17,1827.0,-3.0,1935.0,-5.0,MQ,N629MQ,3044,JFK,BWI,38.0,184,18.0,27.0
266811,2013,7,18,1234.0,35.0,1339.0,25.0,9E,N8800G,4097,JFK,BWI,36.0,184,12.0,34.0
266901,2013,7,18,1428.0,-7.0,1546.0,-14.0,9E,N8972E,3969,JFK,BWI,36.0,184,14.0,28.0
267143,2013,7,18,1815.0,-15.0,1930.0,-10.0,MQ,N932MQ,3044,JFK,BWI,35.0,184,18.0,15.0
267260,2013,7,18,2033.0,3.0,2154.0,-8.0,9E,N8933B,4079,JFK,BWI,36.0,184,20.0,33.0
267875,2013,7,19,1338.0,99.0,1443.0,89.0,9E,N826AY,4097,JFK,BWI,34.0,184,13.0,38.0
267913,2013,7,19,1431.0,-4.0,1630.0,30.0,9E,N8488D,3969,JFK,BWI,47.0,184,14.0,31.0
268186,2013,7,19,1830.0,0.0,2021.0,41.0,MQ,N675MQ,3044,JFK,BWI,45.0,184,18.0,30.0
268380,2013,7,19,2333.0,183.0,46.0,164.0,9E,N826AY,4079,JFK,BWI,35.0,184,23.0,33.0
269046,2013,7,20,1829.0,-1.0,1933.0,-7.0,MQ,N637MQ,3044,JFK,BWI,36.0,184,18.0,29.0
269152,2013,7,20,2113.0,43.0,2357.0,117.0,9E,N8488D,4079,JFK,BWI,52.0,184,21.0,13.0
269566,2013,7,21,1235.0,36.0,1330.0,16.0,9E,N8913A,4097,JFK,BWI,34.0,184,12.0,35.0
269655,2013,7,21,1430.0,-5.0,1541.0,-19.0,9E,N8808H,3969,JFK,BWI,37.0,184,14.0,30.0
269904,2013,7,21,1825.0,-5.0,1944.0,4.0,MQ,N601MQ,3044,JFK,BWI,45.0,184,18.0,25.0
270111,2013,7,21,2325.0,175.0,47.0,165.0,9E,N8588D,4079,JFK,BWI,46.0,184,23.0,25.0
270558,2013,7,22,1229.0,30.0,1329.0,15.0,9E,N8894A,4097,JFK,BWI,35.0,184,12.0,29.0
270651,2013,7,22,1430.0,-5.0,1545.0,-15.0,9E,N8968E,3969,JFK,BWI,51.0,184,14.0,30.0
270912,2013,7,22,2057.0,27.0,2301.0,59.0,9E,N8588D,4079,JFK,BWI,46.0,184,20.0,57.0
270931,2013,7,22,2129.0,179.0,2324.0,224.0,MQ,N906MQ,3044,JFK,BWI,45.0,184,21.0,29.0
271573,2013,7,23,1350.0,111.0,1452.0,98.0,9E,N8412F,4097,JFK,BWI,36.0,184,13.0,50.0
271844,2013,7,23,1911.0,41.0,2028.0,48.0,MQ,N698MQ,3044,JFK,BWI,39.0,184,19.0,11.0
272005,2013,7,23,2237.0,127.0,2346.0,104.0,9E,N8936A,4079,JFK,BWI,34.0,184,22.0,37.0
272086,2013,7,23,,,,,9E,,3969,JFK,BWI,,184,,
272530,2013,7,24,1227.0,28.0,1330.0,16.0,9E,N8936A,4097,JFK,BWI,37.0,184,12.0,27.0
272642,2013,7,24,1437.0,2.0,1544.0,-16.0,9E,N8659B,3969,JFK,BWI,37.0,184,14.0,37.0
273016,2013,7,24,2008.0,98.0,2105.0,85.0,MQ,N651MQ,3044,JFK,BWI,39.0,184,20.0,8.0
273032,2013,7,24,2026.0,-4.0,2125.0,-37.0,9E,N8444F,4079,JFK,BWI,37.0,184,20.0,26.0
273552,2013,7,25,1245.0,46.0,1356.0,42.0,9E,N8458A,4097,JFK,BWI,36.0,184,12.0,45.0
273630,2013,7,25,1432.0,-3.0,1551.0,-9.0,9E,N8580A,3969,JFK,BWI,36.0,184,14.0,32.0
