year_x,month,day,dep_time,dep_delay,arr_time,arr_delay,carrier,tailnum,flight,origin,dest,air_time,distance,hour,minute,year_y,type,manufacturer,model,engines,seats,speed,engine,date,cancellation
2013,7,4,1014.0,15.0,1122.0,8.0,EV,N825AS,5711,JFK,IAD,45.0,228,10.0,14.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-04,0
2013,7,4,1156.0,17.0,1300.0,6.0,B6,N206JB,1307,JFK,IAD,44.0,228,11.0,56.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-04,0
2013,7,4,1406.0,-9.0,1517.0,-17.0,EV,N829AS,5712,JFK,IAD,47.0,228,14.0,6.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-04,0
2013,7,4,1753.0,-2.0,1913.0,-8.0,B6,N239JB,1407,JFK,IAD,45.0,228,17.0,53.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-04,0
2013,7,4,1914.0,-16.0,2030.0,-19.0,EV,N832AS,5714,JFK,IAD,46.0,228,19.0,14.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-04,0
2013,7,4,2038.0,8.0,2141.0,-30.0,9E,N8896A,4127,JFK,IAD,42.0,228,20.0,38.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-04,0
2013,7,5,600.0,0.0,712.0,0.0,EV,N826AS,5716,JFK,IAD,44.0,228,6.0,0.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-05,0
2013,7,5,1005.0,6.0,1112.0,-2.0,EV,N828AS,5711,JFK,IAD,47.0,228,10.0,5.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-05,0
2013,7,5,1143.0,4.0,1239.0,-15.0,B6,N239JB,1307,JFK,IAD,43.0,228,11.0,43.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-05,0
2013,7,5,1412.0,-3.0,1522.0,-12.0,EV,N828AS,5712,JFK,IAD,46.0,228,14.0,12.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-05,0
2013,7,5,1445.0,-5.0,1636.0,2.0,9E,N8560F,4115,JFK,IAD,46.0,228,14.0,45.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-05,0
2013,7,5,1814.0,19.0,1921.0,0.0,B6,N354JB,1407,JFK,IAD,46.0,228,18.0,14.0,2013.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-05,0
2013,7,5,2032.0,2.0,2138.0,-33.0,9E,N8674A,4127,JFK,IAD,45.0,228,20.0,32.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-05,0
2013,7,5,2206.0,156.0,2316.0,147.0,EV,N877AS,5714,JFK,IAD,42.0,228,22.0,6.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-05,0
2013,7,6,557.0,-3.0,701.0,-11.0,EV,N827AS,5716,JFK,IAD,43.0,228,5.0,57.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-06,0
2013,7,6,1005.0,6.0,1118.0,4.0,EV,N832AS,5711,JFK,IAD,45.0,228,10.0,5.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-06,0
2013,7,6,1139.0,0.0,1243.0,-11.0,B6,N184JB,1307,JFK,IAD,44.0,228,11.0,39.0,2005.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-06,0
2013,7,6,1409.0,-6.0,1513.0,-21.0,EV,N832AS,5712,JFK,IAD,43.0,228,14.0,9.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-06,0
2013,7,6,1453.0,3.0,1629.0,-4.0,9E,N819AY,4115,JFK,IAD,47.0,228,14.0,53.0,2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-06,0
2013,7,6,1927.0,-3.0,2038.0,-11.0,EV,N830AS,5714,JFK,IAD,46.0,228,19.0,27.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-06,0
2013,7,7,550.0,-10.0,703.0,-9.0,EV,N832AS,5716,JFK,IAD,44.0,228,5.0,50.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-07,0
2013,7,7,1006.0,7.0,1102.0,-12.0,EV,N820AS,5711,JFK,IAD,41.0,228,10.0,6.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-07,0
2013,7,7,1147.0,8.0,1249.0,-5.0,B6,N351JB,1307,JFK,IAD,42.0,228,11.0,47.0,2012.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-07,0
2013,7,7,1432.0,17.0,1547.0,13.0,EV,N828AS,5712,JFK,IAD,48.0,228,14.0,32.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-07,0
2013,7,7,1746.0,-9.0,2133.0,132.0,B6,N374JB,1407,JFK,IAD,78.0,228,17.0,46.0,2013.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-07,0
2013,7,7,2250.0,200.0,4.0,195.0,EV,N827AS,5714,JFK,IAD,46.0,228,22.0,50.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-07,0
2013,7,7,,,,,9E,,4115,JFK,IAD,,228,,,,,,,,,,,2013-07-07,1
2013,7,7,,,,,9E,,4127,JFK,IAD,,228,,,,,,,,,,,2013-07-07,1
2013,7,8,558.0,-2.0,712.0,0.0,EV,N826AS,5716,JFK,IAD,51.0,228,5.0,58.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-08,0
2013,7,8,1008.0,9.0,1112.0,-2.0,EV,N830AS,5711,JFK,IAD,43.0,228,10.0,8.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-08,0
2013,7,8,1137.0,-2.0,1235.0,-19.0,B6,N298JB,1307,JFK,IAD,42.0,228,11.0,37.0,2009.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-08,0
2013,7,8,1524.0,69.0,1720.0,106.0,EV,N827AS,5712,JFK,IAD,47.0,228,15.0,24.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-08,0
2013,7,8,1613.0,83.0,1754.0,80.0,9E,N8888D,4115,JFK,IAD,58.0,228,16.0,13.0,2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-08,0
2013,7,8,1818.0,23.0,1943.0,22.0,B6,N258JB,1407,JFK,IAD,43.0,228,18.0,18.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-08,0
2013,7,8,2010.0,40.0,2110.0,21.0,EV,N877AS,5714,JFK,IAD,42.0,228,20.0,10.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-08,0
2013,7,8,2027.0,-3.0,2129.0,-42.0,9E,N8631E,4127,JFK,IAD,40.0,228,20.0,27.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-08,0
2013,7,9,20.0,230.0,129.0,198.0,9E,N8888D,4127,JFK,IAD,38.0,228,0.0,20.0,2003.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-09,0
2013,7,9,620.0,20.0,730.0,18.0,EV,N832AS,5716,JFK,IAD,44.0,228,6.0,20.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-09,0
2013,7,9,1008.0,9.0,1115.0,1.0,EV,N830AS,5711,JFK,IAD,43.0,228,10.0,8.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-09,0
2013,7,9,1138.0,-1.0,1239.0,-15.0,B6,N296JB,1307,JFK,IAD,44.0,228,11.0,38.0,2008.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-09,0
2013,7,9,1426.0,11.0,1535.0,1.0,EV,N833AS,5712,JFK,IAD,45.0,228,14.0,26.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-09,0
2013,7,9,1447.0,-3.0,1627.0,-7.0,9E,N8936A,4115,JFK,IAD,45.0,228,14.0,47.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-09,0
2013,7,9,1753.0,-2.0,1935.0,14.0,B6,N307JB,1407,JFK,IAD,62.0,228,17.0,53.0,2009.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-09,0
2013,7,9,2038.0,68.0,2153.0,64.0,EV,N836AS,5714,JFK,IAD,42.0,228,20.0,38.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-09,0
2013,7,10,551.0,-9.0,653.0,-19.0,EV,N829AS,5716,JFK,IAD,46.0,228,5.0,51.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-10,0
2013,7,10,1025.0,26.0,1142.0,28.0,EV,N825AS,5711,JFK,IAD,50.0,228,10.0,25.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-10,0
2013,7,10,1134.0,-5.0,1315.0,21.0,B6,N355JB,1307,JFK,IAD,58.0,228,11.0,34.0,2013.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-10,0
2013,7,10,1511.0,56.0,1637.0,63.0,EV,N835AS,5712,JFK,IAD,41.0,228,15.0,11.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-10,0
2013,7,10,1806.0,11.0,1929.0,8.0,B6,N184JB,1407,JFK,IAD,44.0,228,18.0,6.0,2005.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-10,0
2013,7,10,,,,,EV,N835AS,5714,JFK,IAD,,228,,,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-10,1
2013,7,10,,,,,9E,,4115,JFK,IAD,,228,,,,,,,,,,,2013-07-10,1
2013,7,10,,,,,9E,,4127,JFK,IAD,,228,,,,,,,,,,,2013-07-10,1
2013,7,11,557.0,-3.0,712.0,0.0,EV,N835AS,5716,JFK,IAD,44.0,228,5.0,57.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-11,0
2013,7,11,1021.0,22.0,1137.0,23.0,EV,N826AS,5711,JFK,IAD,49.0,228,10.0,21.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-11,0
2013,7,11,1147.0,8.0,1258.0,4.0,B6,N316JB,1307,JFK,IAD,52.0,228,11.0,47.0,2009.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-11,0
2013,7,11,1414.0,-1.0,1528.0,-6.0,EV,N826AS,5712,JFK,IAD,46.0,228,14.0,14.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-11,0
2013,7,11,1457.0,7.0,1633.0,-1.0,9E,N8694A,4115,JFK,IAD,47.0,228,14.0,57.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-11,0
2013,7,11,1850.0,55.0,1956.0,35.0,B6,N351JB,1407,JFK,IAD,48.0,228,18.0,50.0,2012.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-11,0
2013,7,11,2029.0,-1.0,2146.0,-25.0,9E,N8940E,4127,JFK,IAD,49.0,228,20.0,29.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-11,0
2013,7,11,,,,,EV,N833AS,5714,JFK,IAD,,228,,,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-11,1
2013,7,12,551.0,-9.0,704.0,-8.0,EV,N827AS,5716,JFK,IAD,52.0,228,5.0,51.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-12,0
2013,7,12,1004.0,5.0,1110.0,-4.0,EV,N830AS,5711,JFK,IAD,47.0,228,10.0,4.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-12,0
2013,7,12,1134.0,-5.0,1250.0,-4.0,B6,N184JB,1307,JFK,IAD,47.0,228,11.0,34.0,2005.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-12,0
2013,7,12,1506.0,51.0,1708.0,94.0,EV,N833AS,5712,JFK,IAD,52.0,228,15.0,6.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-12,0
2013,7,12,1749.0,-6.0,1933.0,12.0,B6,N179JB,1407,JFK,IAD,48.0,228,17.0,49.0,2005.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-12,0
2013,7,12,1839.0,229.0,2020.0,226.0,9E,N8588D,4115,JFK,IAD,48.0,228,18.0,39.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-12,0
2013,7,12,2138.0,128.0,2254.0,125.0,EV,N877AS,5714,JFK,IAD,41.0,228,21.0,38.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-12,0
2013,7,12,2222.0,112.0,2330.0,79.0,9E,N8710A,4127,JFK,IAD,47.0,228,22.0,22.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-12,0
2013,7,13,553.0,-7.0,718.0,6.0,EV,N877AS,5716,JFK,IAD,50.0,228,5.0,53.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-13,0
2013,7,13,956.0,-3.0,1134.0,20.0,EV,N827AS,5711,JFK,IAD,56.0,228,9.0,56.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-13,0
2013,7,13,1148.0,9.0,1258.0,4.0,B6,N179JB,1307,JFK,IAD,48.0,228,11.0,48.0,2005.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-13,0
2013,7,13,1414.0,-1.0,1518.0,-16.0,EV,N827AS,5712,JFK,IAD,42.0,228,14.0,14.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-13,0
2013,7,13,1453.0,3.0,1611.0,-22.0,9E,N8698A,4115,JFK,IAD,44.0,228,14.0,53.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-13,0
2013,7,13,1922.0,-8.0,2137.0,48.0,EV,N836AS,5714,JFK,IAD,59.0,228,19.0,22.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-13,0
2013,7,14,558.0,-2.0,715.0,3.0,EV,N827AS,5716,JFK,IAD,43.0,228,5.0,58.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-14,0
2013,7,14,1003.0,4.0,1112.0,-2.0,EV,N825AS,5711,JFK,IAD,48.0,228,10.0,3.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-14,0
2013,7,14,1142.0,3.0,1245.0,-9.0,B6,N334JB,1307,JFK,IAD,44.0,228,11.0,42.0,2011.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-14,0
2013,7,14,1443.0,28.0,1552.0,18.0,EV,N826AS,5712,JFK,IAD,46.0,228,14.0,43.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-14,0
2013,7,14,1450.0,0.0,1645.0,11.0,9E,N8982A,4115,JFK,IAD,41.0,228,14.0,50.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-14,0
2013,7,14,1822.0,27.0,1922.0,1.0,B6,N183JB,1407,JFK,IAD,41.0,228,18.0,22.0,2005.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-14,0
2013,7,14,2026.0,-4.0,2140.0,-31.0,9E,N8932C,4127,JFK,IAD,41.0,228,20.0,26.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-14,0
2013,7,14,2054.0,84.0,2219.0,90.0,EV,N835AS,5714,JFK,IAD,39.0,228,20.0,54.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-14,0
2013,7,15,553.0,-7.0,654.0,-18.0,EV,N820AS,5716,JFK,IAD,41.0,228,5.0,53.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-15,0
2013,7,15,953.0,-6.0,1057.0,-17.0,EV,N825AS,5711,JFK,IAD,48.0,228,9.0,53.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-15,0
2013,7,15,1138.0,-1.0,1242.0,-12.0,B6,N238JB,1307,JFK,IAD,50.0,228,11.0,38.0,,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-15,0
2013,7,15,1413.0,-2.0,1532.0,-2.0,EV,N835AS,5712,JFK,IAD,48.0,228,14.0,13.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-15,0
2013,7,15,1445.0,-5.0,1609.0,-25.0,9E,N8492C,4115,JFK,IAD,44.0,228,14.0,45.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-15,0
2013,7,15,1746.0,-9.0,1900.0,-21.0,B6,N273JB,1407,JFK,IAD,46.0,228,17.0,46.0,2007.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-15,0
2013,7,15,1924.0,-6.0,2031.0,-18.0,EV,N909EV,5714,JFK,IAD,45.0,228,19.0,24.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-15,0
2013,7,15,2022.0,-8.0,2148.0,-23.0,9E,N8492C,4127,JFK,IAD,47.0,228,20.0,22.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-15,0
2013,7,16,556.0,-4.0,657.0,-15.0,EV,N830AS,5716,JFK,IAD,43.0,228,5.0,56.0,1998.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-16,0
2013,7,16,1010.0,11.0,1119.0,5.0,EV,N834AS,5711,JFK,IAD,47.0,228,10.0,10.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-16,0
2013,7,16,1209.0,30.0,1318.0,24.0,B6,N190JB,1307,JFK,IAD,49.0,228,12.0,9.0,2005.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-16,0
2013,7,16,1434.0,19.0,1547.0,13.0,EV,N820AS,5712,JFK,IAD,49.0,228,14.0,34.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-16,0
2013,7,16,1444.0,-6.0,1620.0,-14.0,9E,N8492C,4115,JFK,IAD,47.0,228,14.0,44.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-16,0
2013,7,16,1825.0,30.0,1941.0,20.0,B6,N351JB,1407,JFK,IAD,44.0,228,18.0,25.0,2012.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-16,0
2013,7,16,1945.0,15.0,2103.0,14.0,EV,N833AS,5714,JFK,IAD,44.0,228,19.0,45.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-16,0
2013,7,16,2108.0,38.0,2240.0,29.0,9E,N8970D,4127,JFK,IAD,41.0,228,21.0,8.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-16,0
2013,7,17,554.0,-6.0,705.0,-7.0,EV,N909EV,5716,JFK,IAD,45.0,228,5.0,54.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-17,0
2013,7,17,954.0,-5.0,1112.0,-2.0,EV,N909EV,5711,JFK,IAD,46.0,228,9.0,54.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-17,0
2013,7,17,1134.0,-5.0,1243.0,-11.0,B6,N238JB,1307,JFK,IAD,48.0,228,11.0,34.0,,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-17,0
2013,7,17,1414.0,-1.0,1527.0,-7.0,EV,N825AS,5712,JFK,IAD,48.0,228,14.0,14.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-17,0
2013,7,17,1525.0,35.0,1644.0,10.0,9E,N833AY,4115,JFK,IAD,44.0,228,15.0,25.0,2005.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-17,0
2013,7,17,1751.0,-4.0,1908.0,-13.0,B6,N190JB,1407,JFK,IAD,47.0,228,17.0,51.0,2005.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-17,0
2013,7,17,2008.0,38.0,2124.0,35.0,EV,N835AS,5714,JFK,IAD,42.0,228,20.0,8.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-17,0
2013,7,17,2107.0,37.0,2224.0,13.0,9E,N8972E,4127,JFK,IAD,43.0,228,21.0,7.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-17,0
2013,7,18,551.0,-9.0,654.0,-18.0,EV,N826AS,5716,JFK,IAD,46.0,228,5.0,51.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-18,0
2013,7,18,1012.0,13.0,1121.0,7.0,EV,N909EV,5711,JFK,IAD,47.0,228,10.0,12.0,2002.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-18,0
2013,7,18,1240.0,61.0,1349.0,55.0,B6,N203JB,1307,JFK,IAD,52.0,228,12.0,40.0,2006.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-18,0
2013,7,18,1411.0,-4.0,1546.0,12.0,EV,N877AS,5712,JFK,IAD,48.0,228,14.0,11.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-18,0
2013,7,18,1940.0,105.0,2104.0,103.0,B6,N292JB,1407,JFK,IAD,47.0,228,19.0,40.0,2008.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-18,0
2013,7,18,1950.0,20.0,2111.0,22.0,EV,N834AS,5714,JFK,IAD,44.0,228,19.0,50.0,1998.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-18,0
2013,7,18,2040.0,10.0,2210.0,-1.0,9E,N8488D,4127,JFK,IAD,40.0,228,20.0,40.0,2001.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-18,0
2013,7,18,,,,,9E,,4115,JFK,IAD,,228,,,,,,,,,,,2013-07-18,1
2013,7,19,554.0,-6.0,711.0,-1.0,EV,N825AS,5716,JFK,IAD,47.0,228,5.0,54.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-19,0
2013,7,19,1002.0,3.0,1115.0,1.0,EV,N820AS,5711,JFK,IAD,45.0,228,10.0,2.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-19,0
2013,7,19,1134.0,-5.0,1239.0,-15.0,B6,N368JB,1307,JFK,IAD,44.0,228,11.0,34.0,2013.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-19,0
2013,7,19,1415.0,0.0,1601.0,27.0,EV,N825AS,5712,JFK,IAD,58.0,228,14.0,15.0,1997.0,Fixed wing multi engine,CANADAIR,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-19,0
2013,7,19,1751.0,-4.0,2002.0,41.0,B6,N298JB,1407,JFK,IAD,59.0,228,17.0,51.0,2009.0,Fixed wing multi engine,EMBRAER,ERJ 190-100 IGW,2.0,20.0,,Turbo-fan,2013-07-19,0
2013,7,19,2155.0,85.0,2318.0,67.0,9E,N8971A,4127,JFK,IAD,41.0,228,21.0,55.0,2004.0,Fixed wing multi engine,BOMBARDIER INC,CL-600-2B19,2.0,55.0,,Turbo-fan,2013-07-19,0
